FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
696843.txt,https://www.spsairbuz.com,24,www.spsairbuz.com,17,0,com,100.0,1.0,0.5229071,0.0525347,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1001,356,1,spsairbuz,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,54,10,13,3,4,46,1
498519.txt,https://www.arts.berkeley.edu,28,www.arts.berkeley.edu,21,0,edu,100.0,0.692307692,0.0115013,0.057138758,3,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,946,26951,1,artsberkeley,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,22,20,24,119,0,134,1
689689.txt,https://www.simpsonscollectors.com,33,www.simpsonscollectors.com,26,0,com,100.0,1.0,0.5229071,0.067523181,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,182,1027,1,simpsonsllectors,0.0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,3,3,43,0,33,1
548435.txt,https://www.partimesjob.com,26,www.partimesjob.com,19,0,com,100.0,1.0,0.5229071,0.061528551,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,3481,9458,1,partimesjob,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,30,29,44,116,9,123,1
7958452.txt,https://rnknteo-jp.zmetaversal.com/,34,rnknteo-jp.zmetaversal.com,26,0,com,45.07999123,0.545454545,0.5229071,0.058396423,3,1,0,0,0.0,23,0.676,0,0.0,0,0,0,3,0.088,1,2,628,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
482797.txt,https://www.openforum.com.au,27,www.openforum.com.au,20,0,au,100.0,0.769230769,0.0100856,0.066595271,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,3606,2671,1,openforumcom,0.0,0.0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,27,7,15,619,1,670,1
8060004.txt,https://att-mail-108040.square.site/,36,att-mail-108040.square.site,27,0,site,58.2010582,0.590909091,0.0017656,0.045021375,4,1,0,0,0.0,17,0.472,6,0.167,0,0,0,5,0.139,1,13,117,1,att-mail-108040square,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120559.txt,https://www.homenetgames.com,27,www.homenetgames.com,20,0,com,100.0,1.0,0.5229071,0.069393974,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,319,738,1,homenetgames,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,47,3,5,86,0,18,1
8071446.txt,http://www.saiaonaard.co.jp.nhgwrw.top/ai/sign.php,50,www.saiaonaard.co.jp.nhgwrw.top,31,0,top,36.9165023,0.47826087,0.0002752,0.05319451,3,4,0,0,0.0,32,0.64,0,0.0,0,0,0,7,0.14,0,12,113,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8028496.txt,https://r6energiasolar.com.br/wp-content/%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7/%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7.html,406,r6energiasolar.com.br,21,0,br,3.273346273,0.777777778,0.0094423,0.035270868,2,1,0,0,0.0,180,0.443,91,0.224,0,0,120,7,0.313,1,99,3335,1,r6energiasolarcomwp-content%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7%d8%ae%d8%b7htm,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6,0,1,0,0
447323.txt,https://www.newsncr.com,22,www.newsncr.com,15,0,com,100.0,1.0,0.5229071,0.064591584,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1691,9381,1,newsncr,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,73,12,21,244,12,251,1
525440.txt,https://www.blossomsdress.com,28,www.blossomsdress.com,21,0,com,100.0,1.0,0.5229071,0.064483524,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,3509,7410,1,blossomsdress,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,30,11,15,12,0,56,1
8058600.txt,https://optimisticinternationalopensoundsystem--isa23e.repl.co/,63,optimisticinternationalopensoundsystem--isa23e.repl.co,54,0,co,37.82516523,0.823529412,0.0059772,0.061156941,2,1,0,0,0.0,48,0.762,2,0.032,0,0,0,5,0.079,1,198,869,1,optimisticinternationalopensoundsystem--isa23erepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8029686.txt,https://which0x006.firebaseapp.com/,34,which0x006.firebaseapp.com,26,0,com,69.5473251,0.681818182,0.5229071,0.04380716,3,1,0,0,0.0,20,0.588,4,0.118,0,0,0,2,0.059,1,108,8125,1,which0x006firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
61058.txt,https://www.omf.ngo,18,www.omf.ngo,11,0,ngo,100.0,1.0,2.29e-05,0.052936786,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,3192,37154,1,omf,100.0,100.0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,66,44,52,148,6,166,1
mw8152.txt,http://www.odd-mud-233e.gtech.workers.dev,40,www.odd-mud-233e.gtech.workers.dev,34,0,dev,36.8844697,0.423076923,0.0009613,0.048672752,3,3,0,0,0.0,21,0.525,3,0.075,0,0,0,5,0.125,0,2,48,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph07780.txt,https://proxyspare7.nowcache.com/zh-cn.facebook.com/local/lists/1574703792646437,80,proxyspare7.nowcache.com,24,0,com,18.19666413,0.6,0.5229071,0.044436904,3,1,0,0,0.0,46,0.575,17,0.212,0,0,0,9,0.113,1,37,31872,1,proxyspare7nowcachezh-cnfacebooklocallists1574703792646437,0.0,0.0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,1,0,1,0,11,13,18,0,2,0
595149.txt,https://www.seo-experts.com,26,www.seo-experts.com,19,0,com,100.0,0.727272727,0.5229071,0.066937409,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,3046,2118,1,seo-experts,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,36,19,38,424,2,16,1
595585.txt,https://www.blissfullittlehome.com.au,36,www.blissfullittlehome.com.au,29,0,au,100.0,0.863636364,0.0100856,0.057922636,2,2,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,3052,25684,1,blissfullittlehomecom,0.0,0.0,0,0,1,0,0,1,0,19,0,1,1,1,0,1,1,0,1,134,9,23,151,9,17,1
oph14452.txt,http://www.uspsvs.info/,23,www.uspsvs.info,15,0,info,80.99173554,1.0,0.0075051,0.047258594,4,1,0,0,0.0,10,0.435,0,0.0,0,0,0,2,0.087,0,9,50,1,uspsvs,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8048694.txt,https://hd-mkf24.firebaseapp.com/,33,hd-mkf24.firebaseapp.com,24,0,com,69.375,0.7,0.5229071,0.047480591,3,1,0,0,0.0,19,0.576,2,0.061,0,0,0,4,0.121,1,2,2281,1,hd-mkf24firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
748083.txt,https://www.rathcroghan.ie,25,www.rathcroghan.ie,18,0,ie,100.0,1.0,0.0015878,0.059523245,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,3660,12803,1,rathcroghan,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,1,1,0,0,0,1,66,8,18,107,0,58,1
8106343.txt,http://xxdazbvqvqyzgkvumhaiopbc.sepa-00980-force-drop.oa.r.appspot.com/?fbclid=iwar1xvlracsdazfrnhaobid25daerkfnmdby9tjxyfypkvxbz2ln2oeelzog,140,xxdazbvqvqyzgkvumhaiopbc.sepa-00980-force-drop.oa.r.appspot.com,63,0,com,6.086082674,0.508474576,0.5229071,0.041071956,3,4,0,0,0.0,111,0.793,11,0.079,1,1,0,9,0.079,0,12,148,1,xxdazbvqvqyzgkvumhaiopbcsepa-00980-force-dropoarappspot?fbclid=iwar1xvlracsdazfrnhaobid25daerkfnmdby9tjxyfypkvxbz2ln2oeelzog,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
op804.txt,https://dijitalsubeacikdenizv10-com.tk/,38,dijitalsubeacikdenizv10-com.tk,30,0,tk,44.02867384,0.888888889,0.000386,0.047980662,2,0,0,0,0.0,26,0.684,2,0.053,0,0,0,2,0.053,1,9,114,1,dijitalsubeacikdenizv10-com,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
134881.txt,https://www.511ny.org,20,www.511ny.org,13,0,org,100.0,1.0,0.0799628,0.034415079,3,1,0,0,0.0,4,0.2,3,0.15,0,0,0,1,0.05,1,3627,1090,1,511ny,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,19,32,10,171,7,13,1
578278.txt,https://www.campingplatz.de,26,www.campingplatz.de,19,0,de,100.0,1.0,0.0326503,0.04843091,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1916,1258,1,campingplatz,100.0,100.0,1,1,1,0,0,1,0,7,0,1,1,0,0,0,0,0,1,37,1,7,61,58,8,1
399685.txt,https://www.hansenwholesale.com,30,www.hansenwholesale.com,23,0,com,100.0,1.0,0.5229071,0.063526133,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,2603,46027,1,hansenwholesale,100.0,100.0,1,1,1,1,1,1,0,4,1,1,1,1,0,0,1,1,1,26,18,18,273,1,263,1
129934.txt,https://www.waynecountypa.gov,28,www.waynecountypa.gov,21,0,gov,100.0,1.0,0.0033282,0.054898387,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2988,1514,1,waynecountypa,100.0,100.0,1,0,1,1,0,1,0,4,0,0,0,1,0,0,0,0,1,1,13,21,57,0,20,1
731447.txt,https://www.objectivistliving.com,32,www.objectivistliving.com,25,0,com,100.0,1.0,0.5229071,0.054622217,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,6098,505,1,objectivistliving,100.0,100.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,38,7,14,373,6,374,1
mw11102.txt,http://www.aloha.support,23,www.aloha.support,17,0,support,61.64529915,1.0,2.29e-05,0.057638618,7,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,2,2826,1,aloha,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
8096942.txt,https://s3.amazonaws.com/appforest_uf/f1679935164742x894422764430747000/emcompass.html,86,s3.amazonaws.com,16,0,com,20.9256069,0.916666667,0.5229071,0.031006781,3,1,0,0,0.0,39,0.453,32,0.372,0,0,0,7,0.081,1,3,204,0,0,0.0,1.408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw207863.txt,http://www.versatilehairshop.com,32,www.versatilehairshop.com,25,0,com,67.57369615,1.0,0.5229071,0.061245754,3,1,0,0,0.0,20,0.625,0,0.0,0,0,0,1,0.031,0,2,41,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603270.txt,https://www.thewrightnook.com,28,www.thewrightnook.com,21,0,com,100.0,1.0,0.5229071,0.057691092,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1948,12252,1,thewrightnook,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,39,24,33,63,5,107,1
7972648.txt,https://paypay-app.com/paypay/paypay.php,39,paypay-app.com,14,0,com,35.64749053,0.7,0.5229071,0.043748728,3,0,0,0,0.0,26,0.667,0,0.0,0,0,0,5,0.128,1,86,20455,1,paypay-apppaypaypaypayph,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,5,0
8094543.txt,https://cfpj.tg/site2/my-seiia/,31,cfpj.tg,7,0,tg,32.30326985,1.0,1.01e-05,0.049759269,2,0,0,0,0.0,17,0.548,1,0.032,0,0,0,5,0.161,1,36,236,1,cfpjsite2my-seiia,0.0,100.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568975.txt,https://www.katherinemcintosh.com,32,www.katherinemcintosh.com,25,0,com,100.0,1.0,0.5229071,0.063469588,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,4596,693,1,katherinemcintosh,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,20,4,8,20,0,19,1
mw79431.txt,http://www.hu.kg,15,www.hu.kg,9,0,kg,68.0,1.0,7.31e-05,0.023892579,2,1,0,0,0.0,3,0.2,0,0.0,0,0,0,1,0.067,0,11,69,1,hu,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8127843.txt,https://service7guhu.weebly.com/,32,service7guhu.weebly.com,23,0,com,61.31064902,0.473684211,0.5229071,0.050784628,3,1,0,0,0.0,20,0.625,1,0.031,0,0,0,3,0.094,1,129,368,1,service7guhuweebly,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
8056315.txt,https://securespks-erv-webservice11.de/auth/branch,50,securespks-erv-webservice11.de,30,0,de,31.4454464,0.481481481,0.0326503,0.051903472,2,0,0,0,0.0,35,0.7,2,0.04,0,0,0,5,0.1,1,2,58,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149592.txt,https://www.medio-pr.co.jp,25,www.medio-pr.co.jp,18,0,jp,100.0,0.545454545,0.0230451,0.061502518,2,2,0,0,0.0,10,0.4,0,0.0,0,0,0,3,0.12,1,345,425,1,medio-prco,0.0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,22,2,5,0,1,0,1
mw51654.txt,http://www.selfip.info,21,www.selfip.info,15,0,info,73.09090909,1.0,0.0075051,0.047403293,4,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,2,30,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845856.txt,https://www.retro-sanctuary.com,30,www.retro-sanctuary.com,23,0,com,100.0,0.666666667,0.5229071,0.0661278,3,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,454,700,1,retro-sanctuary,100.0,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12,0,6,0,0,4,1
mw51061.txt,http://www.noip.com,18,www.noip.com,12,0,com,89.93055556,1.0,0.5229071,0.070567316,3,1,0,0,0.0,6,0.333,0,0.0,0,0,0,1,0.056,0,2,27,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw65611.txt,http://www.fast.fbcode.co,24,www.fast.fbcode.co,18,0,co,65.17006803,0.636363636,0.0059772,0.055657086,2,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,8,41,1,fastfbode,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731519.txt,https://www.cvl.iis.u-tokyo.ac.jp,32,www.cvl.iis.u-tokyo.ac.jp,25,0,jp,100.0,0.333333333,0.0230451,0.052670296,2,4,0,0,0.0,15,0.469,0,0.0,0,0,0,5,0.156,1,189,581,1,cvliisu-tokyoac,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,7,20,2,35,1
622130.txt,https://www.mojo.be,18,www.mojo.be,11,0,be,100.0,1.0,0.0033189,0.058994346,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,2340,3184,1,mojo,100.0,100.0,0,1,1,0,0,1,3,0,0,1,1,1,0,0,0,0,1,86,23,52,1,2,104,1
mw65440.txt,http://www.biyan.urlfb.co,24,www.biyan.urlfb.co,18,0,co,67.11111111,0.545454545,0.0059772,0.04417847,2,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,8,41,1,biyanurlfb,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw129952.txt,http://www.lsp-pey.cf,21,www.lsp-pey.cf,14,0,cf,82.18181818,0.571428571,0.0001858,0.042388269,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,2,0.095,0,8,49,1,lsp-pey,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727542.txt,https://www.paranormaldatabase.com,33,www.paranormaldatabase.com,26,0,com,100.0,1.0,0.5229071,0.066560644,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,470,523,1,paranormaldatabase,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,22,3,1,38,0,4,1
641159.txt,https://www.dress2cook.com.br,28,www.dress2cook.com.br,21,0,br,100.0,0.5,0.0094423,0.060604153,2,2,0,0,0.0,13,0.464,1,0.036,0,0,0,2,0.071,1,4853,2046,1,dress2cookcom,0.0,0.0,1,1,0,0,0,1,0,2,0,1,1,1,0,0,0,0,1,36,9,23,135,0,155,1
627740.txt,https://www.kiablog.pl,21,www.kiablog.pl,14,0,pl,100.0,1.0,0.0069695,0.047756014,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,398,9381,1,kiablog,100.0,100.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,17,15,19,91,0,99,1
mw183776.txt,http://www.electrumware.com,27,www.electrumware.com,20,0,com,87.86764706,1.0,0.5229071,0.065767232,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,2,481,1,electrumware,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254314.txt,https://www.simplylegalusa.com,29,www.simplylegalusa.com,22,0,com,100.0,1.0,0.5229071,0.05570595,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,436,174,1,simplylegalusa,100.0,100.0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,1,1,6,0,6,1
8011207.txt,https://s4-fat.firebaseapp.com/,30,s4-fat.firebaseapp.com,22,0,com,80.77614086,0.722222222,0.5229071,0.05555134,3,1,0,0,0.0,18,0.6,1,0.033,0,0,0,3,0.1,1,108,8125,1,s4-fatfirebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
557325.txt,https://www.feast-magazine.co.uk,31,www.feast-magazine.co.uk,24,0,uk,100.0,0.529411765,0.028555,0.060742544,2,2,0,0,0.0,16,0.516,0,0.0,0,0,0,3,0.097,1,4069,12703,1,feast-magazineco,0.0,0.0,0,1,1,0,0,0,0,7,0,0,1,1,0,0,0,0,1,35,23,33,165,5,158,1
799072.txt,https://www.komplexweb.com,25,www.komplexweb.com,18,0,com,100.0,1.0,0.5229071,0.053297763,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,3657,7327,1,komplexweb,100.0,100.0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,66,5,87,0,158,1
453388.txt,https://www.jim-shead.com,24,www.jim-shead.com,17,0,com,100.0,0.666666667,0.5229071,0.058654748,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1663,1820,1,jim-shead,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,164,2,13,103,0,70,1
mw41738.txt,http://www.mwor.gq,17,www.mwor.gq,11,0,gq,62.24489796,1.0,5.3e-05,0.053068176,2,1,0,0,0.0,5,0.294,0,0.0,0,0,0,1,0.059,0,2,51,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681954.txt,https://www.inktip.com,21,www.inktip.com,14,0,com,100.0,1.0,0.5229071,0.056916239,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,631,344,1,inktip,100.0,100.0,0,0,1,0,0,0,1,16,0,1,1,1,1,0,0,0,1,6,10,6,27,6,6,1
604602.txt,https://www.leveyindustries.com,30,www.leveyindustries.com,23,0,com,100.0,1.0,0.5229071,0.057984452,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,5501,5882,1,leveyindustries,100.0,100.0,1,0,1,1,1,1,0,4,0,1,1,0,0,0,0,0,1,57,15,27,18,28,32,1
oph09289.txt,http://mail.deliverylifesupport.com/public/wzjgemyhplyinif08hx6lhuklq8m436k,75,mail.deliverylifesupport.com,28,0,com,22.33401033,0.833333333,0.5229071,0.039121807,3,1,0,0,0.0,57,0.76,7,0.093,0,0,0,4,0.053,0,36,226,1,maildeliverylifesupportpublicwzjgemyhplyinif08hx6lhuklq8m436k,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751741.txt,https://www.midpointtrade.com,28,www.midpointtrade.com,21,0,com,100.0,1.0,0.5229071,0.063464958,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,421,394,1,midpointtrade,100.0,100.0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,30,3,7,57,4,41,1
245881.txt,https://www.g7juridico.com.br,28,www.g7juridico.com.br,21,0,br,100.0,0.714285714,0.0094423,0.051444838,2,2,0,0,0.0,13,0.464,1,0.036,0,0,0,2,0.071,1,1339,697,1,g7juridicocom,0.0,0.0,0,1,1,0,0,1,33,2,0,1,0,0,0,0,0,0,1,42,14,12,29,0,42,1
515697.txt,https://www.piecesofeight.com.au,31,www.piecesofeight.com.au,24,0,au,100.0,0.823529412,0.0100856,0.064194893,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,1937,2681,1,piecesofeightcom,0.0,0.0,1,1,1,0,0,1,1,20,0,1,1,0,1,1,1,0,0,32,7,33,137,5,24,1
7536245.txt,https://officedrivef7848b1089c0b94ba05f0ee7a32b53dbf7848b1089c0b94ba05f.drivecheckmails.workers.dev/,99,officedrivef7848b1089c0b94ba05f0ee7a32b53dbf7848b1089c0b94ba05f.drivecheckmails.workers.dev,91,0,dev,11.19955057,0.229885057,0.0009613,0.032448883,3,2,0,0,0.0,56,0.566,32,0.323,0,0,0,3,0.03,1,2,316335,0,0,1.149425287,1.149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
711994.txt,https://www.dallashopecharities.org,34,www.dallashopecharities.org,27,0,org,100.0,1.0,0.0799628,0.062229271,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1397,9664,1,dallashopecharities,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,46,24,34,82,2,114,1
419067.txt,https://www.dharmazen.com,24,www.dharmazen.com,17,0,com,100.0,1.0,0.5229071,0.060734994,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,3372,12833,1,dharmazen,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,37,4,14,45,2,19,1
429932.txt,https://www.registrocivil.gob.ec,31,www.registrocivil.gob.ec,24,0,ec,100.0,0.823529412,0.0002328,0.059675746,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,2366,5637,1,rgistrocivilgob,0.0,0.0,1,1,1,0,0,1,0,4,0,1,1,1,0,0,0,0,0,13,25,33,103,3,191,1
8122336.txt,https://ipfs.best-practice.se/ipfs/bafybeiciybgr4yyk73flu2j6nknw4nnlpvapm5ocuz4hloq2l724w42xfa/,95,ipfs.best-practice.se,21,0,se,13.01044989,0.5,0.0040185,0.036725674,2,1,0,0,0.0,67,0.705,14,0.147,0,0,0,6,0.063,1,86,88255,1,ipfsbest-practiceipfsbafybeiciybgr4yyk73flu2j6nknw4nnlpvapm5ocuz4hloq2l724w42xfa,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,6,0
588351.txt,https://www.laencarnacion.com,28,www.laencarnacion.com,21,0,com,100.0,1.0,0.5229071,0.073221256,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1987,6289,1,laencarnacion,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,91,20,28,317,4,333,1
23296.txt,https://www.healthy.arkansas.gov,31,www.healthy.arkansas.gov,24,0,gov,100.0,0.5625,0.0033282,0.056018508,3,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,626,305,1,healthyarkansas,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,38,5,13,91,1,60,1
